331000	-1.056626
332000	-0.97615
333000	-0.892256
334000	-0.821115
335000	-0.750824
336000	-0.690533
337000	-0.63738
338000	-0.59339
339000	-0.569216
340000	-0.557585
341000	-0.56784
342000	-0.604363
343000	-0.664703
344000	-0.752407
345000	-0.868072
346000	-1.010012
347000	-1.177764
348000	-1.358929
349000	-1.564704
350000	-1.77343
351000	-1.984351
352000	-2.194822
353000	-2.393719
354000	-2.564951
355000	-2.724119
356000	-2.842203
357000	-2.927162
358000	-2.985802
359000	-3.010437
360000	-3.001256
361000	-2.977443
362000	-2.919114
363000	-2.839843
364000	-2.741906
365000	-2.618043
366000	-2.477237
367000	-2.315965
368000	-2.140203
369000	-1.95121
370000	-1.749742
371000	-1.546311
372000	-1.345834
373000	-1.144429
374000	-0.964012
375000	-0.79955
376000	-0.658613
377000	-0.549985
378000	-0.472475
379000	-0.434624
380000	-0.427381
381000	-0.461501
382000	-0.529804
383000	-0.624312
384000	-0.74865
385000	-0.896827
386000	-1.053663
387000	-1.226292
388000	-1.401273
389000	-1.574083
390000	-1.740241
391000	-1.896902
392000	-2.036635
393000	-2.158938
394000	-2.255784
395000	-2.335094
396000	-2.380236
397000	-2.400812
398000	-2.396621
399000	-2.35839
400000	-2.297373
401000	-2.213837
402000	-2.107338
403000	-1.984683
404000	-1.853675
405000	-1.713948
406000	-1.57459
407000	-1.435692
408000	-1.310652
409000	-1.190069
410000	-1.080621
411000	-0.989074
412000	-0.902318
413000	-0.825054
414000	-0.756354
415000	-0.687763
416000	-0.618595
417000	-0.549379
418000	-0.473848
419000	-0.400613
420000	-0.31757
421000	-0.245898
422000	-0.179668
423000	-0.119878
424000	-0.089004
425000	-0.080072
426000	-0.097318
427000	-0.156288
428000	-0.244053
429000	-0.368609
430000	-0.519515
431000	-0.691734
432000	-0.878308
433000	-1.058181
434000	-1.22924
435000	-1.375426
436000	-1.480993
437000	-1.543095
438000	-1.557218
439000	-1.512484
440000	-1.421004
441000	-1.28096
442000	-1.10514
443000	-0.901531
444000	-0.679754
445000	-0.463027
446000	-0.247415
447000	-0.053371
448000	0.109549
449000	0.243578
450000	0.341494
451000	0.397547
452000	0.42279
453000	0.414375
454000	0.378682
455000	0.321123
456000	0.248543
457000	0.171286
458000	0.082718
459000	0.00331
460000	-0.071901
461000	-0.141258
462000	-0.198806
463000	-0.246636
464000	-0.288008
465000	-0.321652
466000	-0.357566
467000	-0.387735
468000	-0.43179
469000	-0.48373
470000	-0.542942
471000	-0.624365
472000	-0.720679
473000	-0.822256
474000	-0.944491
475000	-1.065273
476000	-1.182423
477000	-1.29111
478000	-1.374761
479000	-1.433719
480000	-1.448022
481000	-1.422666
482000	-1.350317
483000	-1.224521
484000	-1.055341
485000	-0.847108
486000	-0.600548
487000	-0.333344
488000	-0.056027
489000	0.224527
490000	0.488143
491000	0.732176
492000	0.934276
493000	1.097834
494000	1.211437
495000	1.264992
496000	1.266559
497000	1.215723
498000	1.104825
499000	0.954238
500000	0.766073
501000	0.542026
502000	0.306645
503000	0.05974
504000	-0.180698
505000	-0.40738
506000	-0.606768
507000	-0.768083
508000	-0.891198
509000	-0.965221
510000	-0.98491
511000	-0.96488
512000	-0.892891
513000	-0.789659
514000	-0.654828
515000	-0.506837
516000	-0.354316
517000	-0.204597
518000	-0.076427
519000	0.027699
520000	0.110606
521000	0.155567
522000	0.177185
523000	0.183272
524000	0.170644
525000	0.161963
526000	0.16171
527000	0.185492
528000	0.238677
529000	0.329101
530000	0.466473
531000	0.641485
532000	0.85336
533000	1.096829
534000	1.356753
535000	1.61157
536000	1.859822
537000	2.069438
538000	2.23254
539000	2.333919
540000	2.36187
541000	2.31715
542000	2.188986
543000	1.992803
544000	1.740907
545000	1.43375
546000	1.108428
547000	0.77844
548000	0.458303
549000	0.181094
550000	-0.048036
551000	-0.209419
552000	-0.304049
553000	-0.32554
554000	-0.278663
555000	-0.181591
556000	-0.04249
557000	0.12561
558000	0.291108
559000	0.451491
560000	0.584475
561000	0.683439
562000	0.739177
563000	0.750358
564000	0.728363
565000	0.666262
566000	0.584355
567000	0.492426
568000	0.396865
569000	0.309989
570000	0.245638
571000	0.201144
572000	0.184213
573000	0.195775
574000	0.229261
575000	0.285675
576000	0.347373
577000	0.420647
578000	0.486503
579000	0.535811
580000	0.570002
581000	0.576332
582000	0.544079
583000	0.485472
584000	0.384963
585000	0.250268
586000	0.086381
587000	-0.106454
588000	-0.313783
589000	-0.53482
590000	-0.753612
591000	-0.957202
592000	-1.148188
593000	-1.3018
594000	-1.414625
595000	-1.488535
596000	-1.504166
597000	-1.470774
598000	-1.38447
599000	-1.251131
600000	-1.074879
601000	-0.864578
602000	-0.631946
603000	-0.389188
604000	-0.1381
605000	0.0944
606000	0.30742
607000	0.498874
608000	0.641555
609000	0.747711
610000	0.80871
611000	0.81915
612000	0.784691
613000	0.708062
614000	0.594019
615000	0.45131
616000	0.283993
617000	0.112474
618000	-0.063141
619000	-0.229266
620000	-0.368503
621000	-0.484687
622000	-0.56116
623000	-0.601281
624000	-0.597285
625000	-0.557865
626000	-0.4874
627000	-0.38897
628000	-0.277081
629000	-0.167678
630000	-0.058835
631000	0.026875
632000	0.084852
633000	0.113837
634000	0.112249
635000	0.074728
636000	0.021521
637000	-0.049285
638000	-0.117689
639000	-0.176331
640000	-0.209771
641000	-0.200985
642000	-0.157708
643000	-0.056675
644000	0.091866
645000	0.282095
646000	0.513193
647000	0.762952
648000	1.023694
649000	1.273061
650000	1.491195
651000	1.674098
652000	1.791928
653000	1.841983
654000	1.83157
655000	1.735587
656000	1.58298
657000	1.374903
658000	1.123776
659000	0.849965
660000	0.569
661000	0.302757
662000	0.057972
663000	-0.147053
664000	-0.306101
665000	-0.417635
666000	-0.486687
667000	-0.51347
668000	-0.514488
669000	-0.499313
670000	-0.484391
671000	-0.47594
672000	-0.490524
673000	-0.534007
674000	-0.604816
675000	-0.699012
676000	-0.823494
677000	-0.949335
678000	-1.075685
679000	-1.193857
680000	-1.278997
681000	-1.335698
682000	-1.347423
683000	-1.321617
684000	-1.255121
685000	-1.151879
686000	-1.030362
687000	-0.894054
688000	-0.754423
689000	-0.63152
690000	-0.529619
691000	-0.457149
692000	-0.424087
693000	-0.428721
694000	-0.479377
695000	-0.557772
696000	-0.675656
697000	-0.821516
698000	-0.977673
699000	-1.154702
700000	-1.331936
701000	-1.509337
702000	-1.676625
703000	-1.830517
704000	-1.969438
705000	-2.080947
706000	-2.176322
707000	-2.252251
708000	-2.322853
709000	-2.379494
710000	-2.424338
711000	-2.462947
712000	-2.487865
713000	-2.489919
714000	-2.479472
715000	-2.44154
716000	-2.379981
717000	-2.28955
718000	-2.174884
719000	-2.038824
720000	-1.876465
721000	-1.707776
722000	-1.530456
723000	-1.353622
724000	-1.187855
725000	-1.041805
726000	-0.916421
727000	-0.825293
728000	-0.759428
729000	-0.73503
730000	-0.736536
731000	-0.762799
732000	-0.822714
733000	-0.886196
734000	-0.964235
735000	-1.044642
736000	-1.116008
737000	-1.179108
738000	-1.224848
739000	-1.258128
740000	-1.272094
741000	-1.270124
742000	-1.263786
743000	-1.250324
744000	-1.233399
745000	-1.232826
746000	-1.235482
747000	-1.261004
748000	-1.296283
749000	-1.353077
750000	-1.422097
751000	-1.493787
752000	-1.573295
753000	-1.644745
754000	-1.699671
755000	-1.740372
756000	-1.754219
757000	-1.742519
758000	-1.704116
759000	-1.639849
760000	-1.565545
761000	-1.468483
762000	-1.37529
763000	-1.286993
764000	-1.206788
765000	-1.144022
766000	-1.102471
767000	-1.080962
768000	-1.073575
769000	-1.079389
770000	-1.092381
771000	-1.099693
772000	-1.095039
773000	-1.076897
774000	-1.033467
775000	-0.969158
776000	-0.880146
777000	-0.776796
778000	-0.668332
779000	-0.550839
780000	-0.457924
781000	-0.383182
782000	-0.33879
783000	-0.339568
784000	-0.378471
785000	-0.462092
786000	-0.57461
787000	-0.715982
788000	-0.864153
789000	-1.0031
790000	-1.1159
791000	-1.18967
792000	-1.201311
793000	-1.149117
794000	-1.028205
795000	-0.842375
796000	-0.596763
797000	-0.311482
798000	-0.006031
799000	0.304394
800000	0.59758
801000	0.847018
802000	1.04994
803000	1.195176
804000	1.267102
805000	1.288377
806000	1.248404
807000	1.173947
808000	1.069906
809000	0.955547
810000	0.853885
811000	0.764763
812000	0.708243
813000	0.692194
